Time, L Pixel X  , L Pixel Y  , L Pixel Z, L hit point in Z , R Pixel X  , R Pixel Y  , R Pixel Z, R hit point in Z , C Pixel X  , C Pixel Y  , C Pixel Z, C hit point in Z , L Origin X  , L Origin Y  , L Origin Z, R Origin X  , R Origin Y  , R Origin Z
637407832253165467, 760.2033 , 807.8093 , 0.9488231,1.196601, 728.305 , 814.162 , 0.9488231,1.182888, 757.9474 , 808.2567 , 0.9276498,1.173756, 0.03148137 , 0.0001463928 , -0.02835674,-0.0278738 , -0.001021439 , -0.0251393
637407832253279547, 763.846 , 805.3276 , 0.9488231,1.199074, 736.7687 , 804.0303 , 0.9488231,1.186496, 763.699 , 805.3192 , 0.8685982,1.116404, 0.03145014 , 5.06897E-05 , -0.02824963,-0.02790099 , -0.0008592072 , -0.02576892
637407832253388663, 765.0586 , 804.7242 , 0.9044696,1.154468, 737.1647 , 801.6648 , 0.9044696,1.141829, 765.0237 , 804.7155 , 0.8516142,1.099983, 0.03146991 , 4.222107E-05 , -0.02824469,-0.02788873 , -0.0007946778 , -0.0259299
637407832253502744, 765.6214 , 804.4052 , 0.8821946,1.132134, 737.1917 , 796.6406 , 0.8821946,1.119448, 765.6128 , 804.4052 , 0.8419871,1.090672, 0.03148781 , 3.155518E-05 , -0.02824477,-0.0279017 , -0.0007018128 , -0.0261331
637407832253611868, 767.1469 , 803.6891 , 0.8821946,1.133019, 737.3801 , 800.1852 , 0.8821946,1.119529, 767.1469 , 803.6891 , 0.8279062,1.076992, 0.03150279 , 1.643372E-05 , -0.02821965,-0.027883 , -0.0007875977 , -0.02595325
637407832253730908, 766.2809 , 801.4822 , 0.8379413,1.086913, 738.069 , 798.9289 , 0.8379413,1.074647, 766.2723 , 801.4821 , 0.8358137,1.084713, 0.03150357 , 3.326416E-05 , -0.02828765,-0.02788278 , -0.0008150635 , -0.02588968
637407832253840024, 765.6916 , 802.1119 , 0.8379413,1.086307, 737.8707 , 800.7958 , 0.8379413,1.07426, 765.6398 , 802.1118 , 0.8379413,1.086282, 0.031504 , 2.416992E-05 , -0.02829065,-0.02787734 , -0.0008330079 , -0.02587076
637407832253944188, 766.4287 , 801.094 , 0.7932922,1.040322, 735.5562 , 798.8608 , 0.7932922,1.027628, 761.3121 , 800.7265 , 0.7932922,1.037986, 0.03150638 , 2.416992E-05 , -0.02829065,-0.02788411 , -0.0007627411 , -0.02609021
637407832254068188, 766.1953 , 800.637 , 0.7932922,1.039644, 742.1683 , 794.788 , 0.7932922,1.029623, 760.4046 , 799.2275 , 0.7932922,1.037033, 0.0315051 , 2.835083E-05 , -0.02829367,-0.02789241 , -0.0007680207 , -0.02599309
637407832254167385, 766.0469 , 801.8961 , 0.7472697,0.9915012, 739.0997 , 786.7721 , 0.7472697,0.9812553, 757.7521 , 797.2393 , 0.7472697,0.9880134, 0.03150476 , 2.183533E-05 , -0.0283233,-0.02793407 , -0.0007625733 , -0.02586557
637407832254281466, 766.2297 , 800.7234 , 46,47.61055, 745.1708 , 789.4633 , 46,47.21839, 762.7755 , 798.881 , 46,47.54005, 0.031504 , 1.521301E-05 , -0.02829065,-0.02795151 , -0.0008592224 , -0.02568353
637407832254405465, 772.1171 , 796.0327 , 0.7476165,0.9925442, 745.0176 , 787.4559 , 0.7225555,0.9563261, 767.5106 , 794.5809 , 0.7386201,0.9812812, 0.03148606 , -6.994629E-05 , -0.0282665,-0.02794345 , -0.0007820435 , -0.02590933
637407832254504662, 749.8349 , 783.819 , 46,47.25175, 737.1669 , 794.0931 , 46,47.02113, 748.3403 , 785.0291 , 46,47.22241, 0.03159401 , -3.707886E-05 , -0.0284823,-0.02771886 , -0.001048874 , -0.02558511
637407832254608827, 722.0437 , 767.9539 , 46,46.85954, 700.0392 , 782.4087 , 5.166704,5.419436, 700.0392 , 782.4087 , 5.166704,5.419436, 0.03209029 , 0.0007783204 , -0.0315317,-0.02723593 , -0.001012207 , -0.02626097
637407832254727864, 701.7498 , 765.2752 , 5.214124,5.47438, 673.2943 , 765.9101 , 5.214124,5.44947, 673.2943 , 765.9101 , 5.214124,5.44947, 0.03216406 , 0.0006453705 , -0.03123409,-0.02717499 , -0.001228241 , -0.0255809
637407832254836988, 706.5472 , 762.4857 , 5.214124,5.47782, 669.8058 , 767.1309 , 5.214124,5.444746, 669.8058 , 767.1309 , 5.214124,5.444746, 0.03220635 , 0.000713089 , -0.03146689,-0.02718186 , -0.001275986 , -0.02547193
637407832254941147, 708.6166 , 760.7894 , 5.169751,5.432452, 676.2469 , 755.1894 , 5.169751,5.410141, 676.2469 , 755.1894 , 5.169751,5.410141, 0.03217907 , 0.0006824036 , -0.03139967,-0.02726158 , -0.001172272 , -0.02570407
637407832255060187, 713.9739 , 762.6318 , 5.169751,5.433099, 682.0628 , 762.9019 , 5.169751,5.405452, 682.0628 , 762.9019 , 5.169751,5.405452, 0.03215979 , 0.0006637726 , -0.03133882,-0.02729527 , -0.001231339 , -0.02561328
637407832255169303, 713.1594 , 760.8681 , 5.125337,5.384564, 680.5052 , 762.9625 , 5.125337,5.357964, 680.5052 , 762.9625 , 5.125337,5.357964, 0.03213623 , 0.0006471406 , -0.0312648,-0.02733167 , -0.001122726 , -0.02593189
637407832255273471, 718.5949 , 758.6265 , 5.125337,5.387949, 697.0911 , 761.8119 , 5.125337,5.366298, 708.7531 , 760.086 , 5.125337,5.377028, 0.03210683 , 0.0008176118 , -0.03173097,-0.02737973 , -0.001061203 , -0.02619891
637407832255387548, 722.022 , 759.368 , 5.080645,5.34148, 693.9117 , 759.9374 , 5.080645,5.317947, 720.6067 , 759.4018 , 5.080645,5.339969, 0.03208086 , 0.0008345795 , -0.03173339,-0.02745604 , -0.001108231 , -0.02595801
637407832255506586, 706.5088 , 761.0614 , 5.058685,5.300344, 690.7195 , 763.5477 , 5.058685,5.289142, 690.7195 , 763.5477 , 5.058685,5.289142, 0.03189737 , 4.776001E-06 , -0.02895908,-0.02749622 , -0.001197693 , -0.02573293
637407832255620669, 708.362 , 762.6989 , 5.058685,5.297302, 707.4452 , 765.785 , 5.058685,5.294464, 707.4452 , 765.785 , 5.058685,5.294464, 0.0318373 , -6.280518E-05 , -0.02870838,-0.02755531 , -0.001089386 , -0.0260426
637407832255719866, 713.7018 , 765.1467 , 5.014184,5.251703, 703.9922 , 769.9613 , 5.014184,5.242463, 703.9922 , 769.9613 , 5.014184,5.242463, 0.03182027 , -3.108216E-05 , -0.02879782,-0.02758405 , -0.001079468 , -0.02611165
637407832255843868, 716.0225 , 765.0723 , 5.014184,5.250476, 708.7309 , 761.701 , 5.014184,5.248634, 708.7309 , 761.701 , 5.014184,5.248634, 0.03179668 , 1.316834E-05 , -0.02895154,-0.02765604 , -0.00116153 , -0.02565227
637407832255943071, 722.2136 , 762.7797 , 4.969804,5.209123, 712.9075 , 764.7993 , 4.969804,5.201889, 712.9075 , 764.7993 , 4.969804,5.201889, 0.03172746 , -3.341675E-06 , -0.02888869,-0.02772518 , -0.001160751 , -0.02566693
637407832256052189, 727.6633 , 769.4179 , 4.969804,5.205412, 715.1652 , 762.7904 , 4.969804,5.202994, 715.1652 , 762.7904 , 4.969804,5.202994, 0.03169936 , -2.476502E-05 , -0.02881635,-0.02777005 , -0.001162811 , -0.02563529
637407832256166270, 730.7087 , 763.725 , 4.92545,5.164579, 715.853 , 761.0031 , 4.92545,5.158804, 715.853 , 761.0031 , 4.92545,5.158804, 0.03166881 , -3.503418E-05 , -0.02877165,-0.02779974 , -0.001053101 , -0.0258826
637407832256275383, 732.0605 , 766.6711 , 4.92545,5.160622, 720.4739 , 766.4894 , 4.92545,5.154899, 729.6293 , 766.6292 , 4.92545,5.159243, 0.0317121 , -1.983643E-06 , -0.02889371,-0.02774172 , -0.001157349 , -0.02559557
637407832256404353, 705.571 , 762.5269 , 46,46.42892, 705.0196 , 763.2021 , 46,46.42313, 705.3297 , 762.8124 , 46,46.42646, 0.03192432 , 0.000134903 , -0.02948293,-0.02745366 , -0.00108017 , -0.02613544
637407832256508504, 671.3907 , 755.9183 , 2.570416,2.796906, 670.22 , 763.9202 , 2.693295,2.916823, 670.4949 , 762.0484 , 2.715589,2.940155, 0.0321411 , 8.21991E-05 , -0.02937915,-0.02714217 , -0.00135231 , -0.02536653
637407832256612674, 610.5625 , 754.4594 , 2.570416,2.836637, 594.5096 , 757.3137 , 2.570416,2.849748, 595.0947 , 757.2084 , 2.570416,2.849233, 0.03259326 , 4.412842E-05 , -0.02944179,-0.02662786 , -0.00128862 , -0.02563272
637407832256731706, 586.1711 , 749.7675 , 2.429874,2.723926, 579.2565 , 756.0361 , 2.429874,2.727704, 579.395 , 755.9128 , 2.429874,2.72762, 0.03273978 , 6.207276E-05 , -0.02946274,-0.02629831 , -0.00128743 , -0.02593506
637407832256835859, 570.8289 , 750.9733 , 2.525874,2.84742, 569.8632 , 754.6352 , 2.525874,2.846397, 569.881 , 754.5456 , 2.525874,2.846428, 0.03277875 , 9.475709E-05 , -0.02947257,-0.02625382 , -0.001270493 , -0.02593218
637407832256944983, 592.0807 , 751.8641 , 2.385629,2.683256, 577.7285 , 762.5475 , 2.385629,2.693407, 588.0336 , 754.877 , 2.385629,2.685869, 0.03276727 , 6.802368E-05 , -0.02946626,-0.02636386 , -0.001263733 , -0.02595575
637407832257059064, 595.8314 , 751.8547 , 2.385629,2.685693, 579.9716 , 759.1479 , 2.481628,2.799733, 595.0824 , 752.1965 , 2.385629,2.686296, 0.03272852 , 8.074952E-05 , -0.02945195,-0.02644956 , -0.00121106 , -0.02597003
637407832257173145, 605.337 , 754.1497 , 2.341246,2.634462, 592.1768 , 766.7372 , 2.341246,2.641749, 604.9655 , 754.5078 , 2.349594,2.643282, 0.03267732 , 7.51648E-05 , -0.02943921,-0.02651363 , -0.001238846 , -0.02600586
637407832257272345, 607.6011 , 752.9115 , 2.341246,2.639091, 586.5437 , 765.6656 , 2.437245,2.755964, 605.7974 , 754.0078 , 2.341246,2.640326, 0.03264174 , 7.885743E-05 , -0.02943576,-0.02664343 , -0.001309296 , -0.02561417
637407832257391382, 606.277 , 754.0697 , 2.296692,2.599735, 598.3774 , 765.1533 , 2.296692,2.602054, 605.6038 , 755.0182 , 2.296692,2.599874, 0.0326089 , 8.703614E-05 , -0.02943257,-0.02663423 , -0.001266953 , -0.02580962
637407832257500506, 609.9254 , 757.778 , 2.27451,2.57671, 603.6993 , 766.0593 , 2.27451,2.578799, 609.4493 , 758.4086 , 2.27451,2.576843, 0.03257297 , 0.0001061249 , -0.02943141,-0.02666924 , -0.001329834 , -0.02559998
637407832257619543, 619.4487 , 760.8055 , 2.27451,2.570576, 607.2191 , 765.4548 , 2.27451,2.581331, 618.6791 , 761.0942 , 2.27451,2.571217, 0.03252175 , 0.0001343842 , -0.0294294,-0.02674559 , -0.001233658 , -0.02578914
637407832257728664, 627.0211 , 765.6049 , 2.230137,2.519163, 595.4927 , 769.9327 , 2.326137,2.653357, 627.0123 , 765.6049 , 2.307281,2.599123, 0.03248793 , 0.0001560211 , -0.02944637,-0.02686528 , -0.001653748 , -0.02433255
637407832257832821, 630.3138 , 765.1965 , 2.230137,2.521082, 606.3393 , 767.6109 , 2.326137,2.646995, 630.3138 , 765.1965 , 2.289192,2.582335, 0.0324516 , 0.0001702576 , -0.02945145,-0.02686717 , -0.001389832 , -0.02518088
637407832257946904, 633.6653 , 768.5002 , 2.185678,2.473988, 609.4264 , 765.5663 , 2.185678,2.502433, 633.6653 , 768.5002 , 2.281677,2.573526, 0.03239192 , 0.0002065582 , -0.02947078,-0.02696178 , -0.001356934 , -0.02504193
637407832258051061, 639.6341 , 769.6909 , 2.207616,2.493928, 625.7845 , 779.2695 , 2.185678,2.480307, 639.6341 , 769.6909 , 2.281677,2.570635, 0.03235553 , 0.0002490845 , -0.02953191,-0.02698502 , -0.001229996 , -0.02551529
637407832258165144, 641.1756 , 773.4396 , 2.18999,2.474714, 632.1502 , 766.9658 , 2.150136,2.446409, 641.1756 , 773.4396 , 2.237059,2.523448, 0.03231908 , 0.0002897797 , -0.02960954,-0.02702466 , -0.0007876129 , -0.02666112
637407832258279222, 646.2769 , 769.1063 , 2.237059,2.522737, 629.6768 , 778.4953 , 2.141059,2.434831, 646.2769 , 769.1063 , 2.237059,2.522737, 0.03223001 , 0.0004000397 , -0.02977181,-0.0271435 , -0.001091354 , -0.02583397
637407832258388346, 649.6815 , 769.1799 , 2.192945,2.474542, 633.5018 , 771.7595 , 2.136481,2.430565, 649.6815 , 769.1799 , 2.192945,2.474542, 0.03219757 , 0.0005494995 , -0.03018805,-0.02717821 , -0.0009740906 , -0.02618488
637407832258497467, 652.816 , 768.5345 , 2.17051,2.448213, 634.979 , 771.5726 , 2.17051,2.463737, 652.816 , 768.5346 , 2.17051,2.448213, 0.03216669 , 0.0006648407 , -0.0305026,-0.02722913 , -0.0008920289 , -0.02645397
637407832258606589, 654.317 , 763.5692 , 2.17051,2.449399, 636.1774 , 768.8772 , 2.17051,2.463272, 654.0181 , 763.6542 , 2.17051,2.449608, 0.03214479 , 0.0006623993 , -0.03049779,-0.02729262 , -0.0008502961 , -0.02653475
637407832258725629, 655.4809 , 769.4812 , 2.126225,2.398273, 636.4819 , 767.18 , 2.126225,2.417185, 652.3521 , 769.1064 , 2.126225,2.401195, 0.03217082 , 0.0006746369 , -0.03054325,-0.02726389 , -0.0007932435 , -0.0266844
637407832258839704, 650.3072 , 770.9311 , 2.126225,2.401244, 637.1281 , 772.7919 , 2.126225,2.412384, 638.6805 , 772.5786 , 2.126225,2.411, 0.03222334 , 0.0005082398 , -0.02995159,-0.02716402 , -0.0009417878 , -0.02621013
637407832258953784, 652.808 , 770.7594 , 2.081815,2.352882, 637.7815 , 767.4481 , 2.081815,2.368365, 641.0373 , 768.1642 , 2.081815,2.364862, 0.03228119 , 0.0004973907 , -0.02987703,-0.02711693 , -0.000776886 , -0.02654532
637407832259057938, 651.9006 , 771.075 , 2.081815,2.353237, 634.1509 , 775.9421 , 2.081815,2.366712, 635.4006 , 775.6025 , 2.081815,2.365681, 0.03231395 , 0.000498642 , -0.02986609,-0.02706351 , -0.0008864136 , -0.02624374
637407832259167059, 645.9101 , 769.9065 , 2.037362,2.313428, 634.6818 , 774.2314 , 2.037362,2.321329, 635.1091 , 774.0687 , 2.037362,2.321008, 0.03233487 , 0.0004841309 , -0.02980849,-0.02703108 , -0.0009292603 , -0.02607918
637407832259271219, 646.8032 , 774.7596 , 2.037362,2.310546, 626.048 , 780.5596 , 2.030151,2.319885, 627.7912 , 780.0737 , 2.037362,2.325845, 0.03238634 , 0.0004645844 , -0.02980925,-0.02698638 , -0.00101442 , -0.0258849
637407832259390264, 645.0497 , 773.009 , 1.992936,2.267925, 629.3744 , 781.1187 , 1.992936,2.278544, 638.4897 , 776.3971 , 1.992936,2.272108, 0.03240175 , 0.0004477692 , -0.02980432,-0.02698241 , -0.001139923 , -0.02555786
637407832259499385, 648.5182 , 773.0544 , 1.970704,2.243058, 628.9429 , 779.9167 , 1.970704,2.257853, 648.1297 , 773.191 , 1.970704,2.243323, 0.03240779 , 0.0004338837 , -0.02981628,-0.02698656 , -0.001191376 , -0.02542746
637407832259613463, 647.2435 , 771.0193 , 1.970704,2.246672, 630.4645 , 777.101 , 1.970704,2.259374, 647.2422 , 771.0188 , 1.970704,2.246674, 0.03240819 , 0.000396286 , -0.0298454,-0.02699075 , -0.001176193 , -0.02553822
637407832259727544, 649.2107 , 773.1649 , 1.926276,2.199277, 628.064 , 776.1779 , 1.926276,2.217673, 649.2095 , 773.1643 , 1.926276,2.199278, 0.03240639 , 0.0003908234 , -0.02987405,-0.02699451 , -0.001164719 , -0.02559927
637407832259831703, 654.3183 , 771.9741 , 1.926276,2.197637, 632.1953 , 775.8812 , 1.926276,2.216211, 654.2835 , 771.9829 , 1.926276,2.197661, 0.03240651 , 0.0003946076 , -0.02991399,-0.02700217 , -0.001169388 , -0.0255987
637407832259955705, 651.0698 , 773.4315 , 1.881921,2.155988, 631.7675 , 777.2169 , 1.881921,2.172304, 649.1881 , 773.8009 , 1.881921,2.157463, 0.03239673 , 0.0003805847 , -0.02993135,-0.0270152 , -0.001204773 , -0.02556111
637407832260054905, 651.1092 , 773.9548 , 1.881921,2.158393, 634.3956 , 768.0083 , 1.881921,2.177476, 650.7112 , 773.8128 , 1.881921,2.158822, 0.03239066 , 0.0003738404 , -0.02994629,-0.02702272 , -0.0009307251 , -0.02630911
637407832260168986, 651.4208 , 773.0245 , 1.837472,2.115356, 640.3456 , 757.6732 , 1.837472,2.134193, 651.4208 , 773.0246 , 1.837472,2.115356, 0.03237851 , 0.0003760681 , -0.02997044,-0.02704212 , -0.0006375427 , -0.02713803
637407832260278102, 658.6695 , 766.0878 , 1.837472,2.115418, 633.4653 , 773.5285 , 1.789856,2.08577, 658.6608 , 766.0878 , 1.837472,2.115426, 0.03235848 , 0.0004291077 , -0.03010356,-0.02704778 , -0.00126471 , -0.02552997
637407832260392185, 658.2621 , 767.9164 , 1.79299,2.071755, 638.1652 , 770.9464 , 1.79299,2.089219, 658.2621 , 767.9164 , 1.79299,2.071755, 0.0323503 , 0.0004582825 , -0.03016676,-0.02706697 , -0.00127681 , -0.02554218
637407832260496344, 660.3764 , 761.9557 , 1.770838,2.052796, 640.1901 , 767.3411 , 1.770838,2.068938, 660.3764 , 761.9644 , 1.770838,2.052791, 0.03234255 , 0.0004869385 , -0.03022083,-0.02708957 , -0.001036102 , -0.02620976
637407832260610422, 674.5914 , 757.9973 , 1.770838,2.046087, 646.9131 , 762.5854 , 1.770838,2.068318, 674.2856 , 758.047 , 1.770838,2.046305, 0.03235449 , 0.000817688 , -0.03123016,-0.0271172 , -0.001053421 , -0.02622811
637407832260729470, 675.451 , 756.2137 , 1.726421,2.00318, 647.0407 , 765.5714 , 1.726421,2.023389, 652.8602 , 763.6604 , 1.726421,2.018778, 0.03234064 , 0.0008655091 , -0.03139623,-0.02714859 , -0.001065888 , -0.02617513
637407832260833624, 655.8232 , 760.4703 , 1.726421,2.020677, 648.6873 , 762.5425 , 1.726421,2.026474, 648.8016 , 762.5084 , 1.726421,2.026379, 0.03217598 , 0.0002041779 , -0.02922264,-0.02718376 , -0.001148392 , -0.02592038
637407832260947702, 659.0524 , 763.5162 , 1.681735,1.972044, 652.2062 , 758.5853 , 1.681735,1.981299, 652.2062 , 758.5853 , 1.681735,1.981299, 0.03213672 , 0.0002358856 , -0.02934966,-0.02722865 , -0.0008963013 , -0.02661379
637407832261056820, 663.2758 , 757.7867 , 1.681735,1.973473, 654.6261 , 758.2956 , 1.681735,1.981382, 654.6261 , 758.2956 , 1.681735,1.981382, 0.03209633 , 0.0001703491 , -0.02907056,-0.02727713 , -0.0009031678 , -0.02657408
637407832261165942, 658.7112 , 757.2697 , 1.637521,1.932177, 651.2598 , 761.9911 , 1.637521,1.936765, 651.2598 , 761.9911 , 1.637521,1.936765, 0.03203946 , 0.0001426392 , -0.02884285,-0.02733208 , -0.0008825532 , -0.02658554
637407832261275057, 677.7056 , 758.7882 , 1.637521,1.913992, 643.475 , 757.5806 , 1.586949,1.892663, 643.475 , 757.5806 , 1.586949,1.892663, 0.03201729 , 0.0005323944 , -0.02999266,-0.02746903 , -0.0008948823 , -0.02656
637407832261389144, 677.3528 , 757.1016 , 1.593181,1.866993, 647.3535 , 757.566 , 1.593181,1.893086, 647.3535 , 757.566 , 1.593181,1.893086, 0.03195775 , 0.0004790497 , -0.02984191,-0.02753372 , -0.001077301 , -0.02607358
637407832261503219, 665.6655 , 758.7357 , 1.570689,1.850047, 649.4648 , 760.65 , 1.570689,1.863416, 649.4648 , 760.65 , 1.570689,1.863416, 0.03180252 , 4.48761E-05 , -0.02844582,-0.02757891 , -0.001135727 , -0.02595326
637407832261612348, 662.5729 , 755.1019 , 1.570689,1.851105, 653.679 , 751.9944 , 1.570689,1.860351, 653.6877 , 752.003 , 1.570689,1.860339, 0.03177123 , -8.850098E-07 , -0.02849771,-0.02761481 , -0.001005539 , -0.0263788
637407832261716499, 661.5514 , 752.5841 , 1.526338,1.803754, 645.8277 , 751.6385 , 1.526338,1.817511, 645.8277 , 751.6385 , 1.526338,1.817511, 0.03177806 , -5.889893E-06 , -0.02859383,-0.0275995 , -0.001025543 , -0.0263103
637407832261830594, 660.2554 , 754.9291 , 1.526338,1.800992, 648.215 , 753.2889 , 1.526338,1.811699, 648.2237 , 753.2889 , 1.526338,1.811691, 0.03179366 , -5.818177E-05 , -0.02857764,-0.02756651 , -0.001065872 , -0.02625717
637407832261949625, 679.2242 , 752.9754 , 1.48204,1.73994, 665.0349 , 751.6824 , 1.48204,1.750257, 665.0349 , 751.6824 , 1.48204,1.750257, 0.03177666 , 0.0002709808 , -0.02959908,-0.02769623 , -0.0009701996 , -0.0263983
637407832262078578, 708.1013 , 765.7518 , 1.48204,1.71711, 688.1898 , 756.3016 , 1.48204,1.731372, 688.1898 , 756.3016 , 1.48204,1.731372, 0.03158541 , 0.0002755127 , -0.0294586,-0.02792357 , -0.001056076 , -0.02567264
637407832262162898, 717.3851 , 773.496 , 1.437521,1.664139, 712.3732 , 765.2491 , 0.2126098,0.4224278, 712.3818 , 765.2491 , 0.2126104,0.4224275, 0.03130432 , 0.0002098541 , -0.02881181,-0.02814769 , -0.0006095276 , -0.02645534
637407832262281940, 757.5847 , 803.7089 , 1.437521,1.645321, 759.5325 , 790.8495 , 0.233004,0.4377479, 759.5238 , 790.8756 , 0.2330206,0.4377634, 0.03087747 , 0.0002056427 , -0.02808074,-0.0284409 , -0.0003807678 , -0.02669069
637407832262396035, 783.7247 , 813.3918 , 0.2517628,0.4553147, 772.563 , 802.0821 , 0.2444012,0.448484, 772.5889 , 802.1169 , 0.2444275,0.4485083, 0.03073644 , 0.0002243958 , -0.02790714,-0.02854056 , -0.0002730866 , -0.02699078
637407832262500183, 795.4896 , 821.0558 , 0.2597429,0.4634418, 783.7404 , 800.199 , 0.2455017,0.4497228, 783.7489 , 800.2077 , 0.2455085,0.4497292, 0.0306305 , 0.0002298584 , -0.02787859,-0.02860777 , -0.0003277741 , -0.02667801
637407832262614261, 790.8953 , 818.3558 , 0.2587422,0.4628048, 781.1585 , 798.5079 , 0.2454209,0.4500266, 781.1585 , 798.5164 , 0.2454268,0.4500322, 0.03072318 , 0.0001658783 , -0.02766457,-0.02862235 , -0.000440857 , -0.02656838
637407832262733301, 786.8288 , 821.4711 , 46,46.20991, 782.6415 , 798.7223 , 0.2462347,0.4512168, 782.6415 , 798.7223 , 0.2462347,0.4512168, 0.03075321 , 0.0001914368 , -0.02776445,-0.02859799 , -0.0004956818 , -0.02651866
637407832262827544, 782.2318 , 813.5194 , 46,46.218, 776.8444 , 798.988 , 0.2469183,0.4520228, 776.8616 , 799.0398 , 0.2469563,0.4520588, 0.03076967 , 0.0001923523 , -0.02779172,-0.02861354 , -0.0004641571 , -0.02670081
637407832262941619, 784.4486 , 812.0437 , 46,46.22229, 772.8197 , 796.636 , 0.2447067,0.4502237, 781.5811 , 808.2468 , 0.2539124,0.4590637, 0.03080487 , 0.0001711121 , -0.02787735,-0.02860613 , -0.0004594269 , -0.02673711
637407832263060668, 781.6087 , 810.6405 , 46,46.22234, 769.9264 , 792.2119 , 0.2424305,0.4484163, 779.2008 , 806.8376 , 0.2537562,0.4592396, 0.03082578 , 0.0001342163 , -0.02787643,-0.02861066 , -0.0005048218 , -0.026584
637407832263164819, 778.7845 , 811.2171 , 46,46.21912, 766.6376 , 792.7274 , 0.2439192,0.4501085, 777.2847 , 808.9272 , 0.2567474,0.4624205, 0.03083985 , 7.019044E-05 , -0.02778479,-0.02862749 , -0.0005146027 , -0.02664241
637407832263273940, 783.3365 , 809.328 , 46,46.23107, 766.3407 , 789.2844 , 0.242451,0.4490829, 779.6886 , 805.0413 , 0.2552872,0.4614188, 0.03086382 , -5.45044E-05 , -0.02753764,-0.02861498 , -0.000630661 , -0.02641419
637407832263402901, 775.3 , 806.3885 , 46,46.22748, 761.934 , 788.2227 , 0.2456009,0.4525376, 765.649 , 793.2811 , 0.2496521,0.4563486, 0.03088356 , -8.761597E-05 , -0.02748473,-0.0286142 , -0.0006067352 , -0.02652486
637407832263502101, 776.7878 , 805.3265 , 46,46.2348, 759.1543 , 785.052 , 0.2465108,0.4538276, 760.4053 , 786.4913 , 0.247695,0.4549305, 0.03090863 , -0.0001520691 , -0.02723175,-0.0286248 , -0.0005815583 , -0.02658881
637407832263606260, 770.1923 , 801.4799 , 46,46.2388, 761.4813 , 785.2283 , 0.2476146,0.4551632, 762.9385 , 787.9446 , 0.2497212,0.4571373, 0.03093199 , -0.0001160431 , -0.02739568,-0.02854422 , -0.0008391266 , -0.02581542
637407832263725300, 768.4647 , 803.568 , 46,46.23379, 753.8602 , 782.8365 , 0.2521622,0.4601588, 758.1693 , 788.9544 , 0.2572145,0.4648819, 0.03094209 , -8.226014E-05 , -0.02751,-0.0285928 , -0.0006021424 , -0.02661342
637407832263839378, 769.9336 , 799.2802 , 0.2627277,0.4703385, 751.9272 , 777.9007 , 0.2488618,0.45737, 761.637 , 789.4401 , 0.2586199,0.4665124, 0.03095641 , -8.056641E-05 , -0.02753957,-0.02857881 , -0.0005913239 , -0.02663968
637407832263943548, 768.1549 , 799.9027 , 46,46.25182, 752.1421 , 782.4603 , 0.2575624,0.4660222, 766.0506 , 797.6104 , 0.2712718,0.4791485, 0.03099954 , -5.885315E-05 , -0.02762544,-0.0285378 , -0.0007424164 , -0.02625996
637407832264052656, 761.2156 , 802.6827 , 46,46.23833, 747.3713 , 781.4416 , 0.2563462,0.4650804, 759.9454 , 800.7187 , 0.2728384,0.4807708, 0.03094995 , -0.0001305847 , -0.02745659,-0.02858775 , -0.000721283 , -0.02637949
637407832264166742, 790.4617 , 800.9447 , 0.2701968,0.4796521, 772.4747 , 779.2554 , 0.2568145,0.4663694, 788.7113 , 798.8351 , 0.2744893,0.4839212, 0.03076139 , -0.0002714539 , -0.02725719,-0.02872543 , -0.000776352 , -0.02628304
637407832264285777, 844.5526 , 786.6472 , 3.326152,3.593825, 827.2458 , 764.8377 , 3.326152,3.588091, 840.1088 , 781.0494 , 3.326152,3.591557, 0.03024306 , -0.0001113281 , -0.02793668,-0.02912921 , -0.0007412873 , -0.02651103
637407832264394898, 860.6522 , 778.312 , 0.2635919,0.4832246, 853.3466 , 764.4292 , 3.281706,3.573192, 855.3671 , 768.2801 , 3.281706,3.573248, 0.03005316 , 5.187988E-06 , -0.02836319,-0.02926648 , -0.0007725373 , -0.02657183
637407832264499060, 870.3767 , 777.3541 , 0.2629704,0.485174, 859.4535 , 768.3436 , 3.163586,3.461364, 859.5088 , 768.3784 , 3.163586,3.461411, 0.03003258 , -2.755737E-05 , -0.02824922,-0.02930866 , -0.0007827149 , -0.02659016
637407832264618100, 863.4108 , 773.8016 , 0.2589727,0.4807192, 852.9691 , 764.8435 , 3.253513,3.551552, 852.978 , 764.8435 , 3.253257,3.5513, 0.03010451 , -4.125977E-05 , -0.02824342,-0.02927689 , -0.0007971955 , -0.0265739
637407832264732186, 858.351 , 776.9897 , 0.2561122,0.4772696, 849.0023 , 764.3285 , 3.213593,3.509772, 849.0023 , 764.3285 , 3.213593,3.509772, 0.03012872 , -2.059937E-06 , -0.02835892,-0.02925992 , -0.0007964325 , -0.02656569
637407832264841302, 855.9481 , 773.9771 , 0.2534868,0.4750287, 850.9171 , 763.3217 , 3.161097,3.462532, 850.9171 , 763.3217 , 3.161097,3.462532, 0.03016307 , 3.616333E-05 , -0.02846375,-0.02924066 , -0.0007922974 , -0.02656537
